,ID,test,body,color,fuel,doors,production_date,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,vehicle_title,price,model,generation,restyling,age,mileage_per_day
6387,avto3422,0,внедорожник,белый,бензин,5,2011,автоматическая,4.4,407,185000,полный,Левый,Не требует ремонта,3,Дубликат,1100000,X6,1,0,9,56.3165905631659
6388,avto3881,0,внедорожник,белый,бензин,5,2011,автоматическая,4.4,407,171000,полный,Левый,Не требует ремонта,3,Дубликат,1250000,X6,1,0,9,52.054794520547944
6389,avto4004,0,внедорожник,чёрный,бензин,5,2011,автоматическая,4.4,407,168000,полный,Левый,Не требует ремонта,3,Дубликат,1290000,X6,1,0,9,51.141552511415526
6390,avto3250,0,внедорожник,чёрный,бензин,5,2011,автоматическая,4.4,407,123078,полный,Левый,Не требует ремонта,3,Дубликат,1045000,X5,2,1,9,37.46666666666667
6391,avto3434,0,внедорожник,серебристый,бензин,5,2011,автоматическая,4.4,407,165000,полный,Левый,Не требует ремонта,3,Дубликат,1100000,X5,2,1,9,50.22831050228311
6392,avto4202,0,внедорожник,белый,бензин,5,2011,автоматическая,4.4,407,93000,полный,Левый,Не требует ремонта,3,Оригинал,1350000,X5,2,1,9,28.310502283105023
6393,avto5134,0,купе,красный,бензин,2,2012,автоматическая,4.4,407,49000,полный,Левый,Не требует ремонта,3,Оригинал,1899999,6 серия,3,0,8,16.78082191780822
6394,avto5556,0,купе,красный,бензин,2,2012,автоматическая,4.4,407,84000,полный,Левый,Не требует ремонта,3,Оригинал,2400000,6 серия,3,0,8,28.767123287671232
6395,avto3233,0,седан,белый,бензин,4,2012,автоматическая,4.4,407,160000,полный,Левый,Не требует ремонта,3,Оригинал,1030000,7 серия,5,0,8,54.794520547945204
6396,avto3492,0,седан,белый,бензин,4,2012,автоматическая,4.4,407,122000,полный,Левый,Не требует ремонта,3,Оригинал,1100000,7 серия,5,0,8,41.78082191780822
6397,avto2348,0,седан,цветной,бензин,4,2012,автоматическая,4.4,407,210655,задний,Левый,Не требует ремонта,3,Дубликат,800000,7 серия,5,0,8,72.14212328767124
6398,avto3187,0,седан,белый,бензин,4,2012,автоматическая,4.4,407,92000,полный,Левый,Не требует ремонта,3,Оригинал,1000000,7 серия,5,0,8,31.506849315068493
6399,avto3485,0,седан,чёрный,бензин,4,2012,автоматическая,4.4,407,115000,полный,Левый,Не требует ремонта,3,Оригинал,1100000,7 серия,5,0,8,39.38356164383562
6400,avto3689,0,седан,чёрный,бензин,4,2012,автоматическая,4.4,407,56000,полный,Левый,Не требует ремонта,3,Оригинал,1190000,7 серия,5,0,8,19.17808219178082
6401,avto3357,0,седан,белый,бензин,4,2012,автоматическая,4.4,407,148148,полный,Левый,Не требует ремонта,3,Дубликат,1070000,5 серия,6,0,8,50.73561643835617
6402,avto3892,0,седан,чёрный,бензин,4,2012,автоматическая,4.4,407,140000,полный,Левый,Не требует ремонта,3,Дубликат,1250000,5 серия,6,0,8,47.945205479452056
6403,avto3896,0,внедорожник,чёрный,бензин,5,2012,автоматическая,4.4,407,106000,полный,Левый,Не требует ремонта,3,Дубликат,1250000,X6,1,0,8,36.3013698630137
6404,avto3299,0,внедорожник,чёрный,бензин,5,2012,автоматическая,4.4,407,127000,полный,Левый,Не требует ремонта,3,Дубликат,1050000,X5,2,1,8,43.49315068493151
6405,avto4431,0,внедорожник,белый,бензин,5,2012,автоматическая,4.4,407,138000,полный,Левый,Не требует ремонта,3,Дубликат,1450000,X5,2,1,8,47.26027397260274
6406,avto4530,0,внедорожник,серый,бензин,5,2012,автоматическая,4.4,407,168000,полный,Левый,Не требует ремонта,3,Оригинал,1500000,X5,2,1,8,57.534246575342465
6407,avto4801,0,внедорожник,белый,бензин,5,2012,автоматическая,4.4,407,135000,полный,Левый,Не требует ремонта,3,Оригинал,1650000,X5,2,1,8,46.23287671232877
6408,avto4678,0,лифтбек,чёрный,бензин,5,2012,автоматическая,4.4,407,77000,полный,Левый,Не требует ремонта,3,Оригинал,1575000,5 серия,6,0,8,26.36986301369863
6409,avto4259,0,внедорожник,белый,бензин,5,2013,автоматическая,4.4,407,125000,полный,Левый,Не требует ремонта,3,Оригинал,1380000,X5,2,1,7,48.923679060665364
6410,avto3685,0,внедорожник,чёрный,бензин,5,2013,автоматическая,4.4,407,93277,полный,Левый,Не требует ремонта,3,Оригинал,1189000,X6,1,1,7,36.507632093933466
6411,avto4818,0,внедорожник,цветной,бензин,5,2013,автоматическая,4.4,407,94500,полный,Левый,Не требует ремонта,3,Оригинал,1650000,X6,1,1,7,36.986301369863014
6412,avto4356,0,кабриолет,цветной,бензин,2,2008,роботизированная,4.0,420,136000,задний,Левый,Не требует ремонта,3,Оригинал,1400000,M3,4,0,12,31.050228310502284
6413,avto4643,0,купе,белый,бензин,2,2008,механическая,4.0,420,155000,задний,Левый,Не требует ремонта,3,Дубликат,1550000,M3,4,0,12,35.38812785388128
6414,avto4651,0,купе,цветной,бензин,2,2008,механическая,4.0,420,85000,задний,Левый,Не требует ремонта,3,Дубликат,1550000,M3,4,0,12,19.40639269406393
6415,avto4797,0,купе,чёрный,бензин,2,2008,механическая,4.0,420,66000,задний,Левый,Не требует ремонта,3,Дубликат,1650000,M3,4,0,12,15.068493150684931
6416,avto4820,0,купе,красный,бензин,2,2008,роботизированная,4.0,420,126000,задний,Левый,Не требует ремонта,3,Дубликат,1650000,M3,4,0,12,28.767123287671232
6417,avto4872,0,купе,цветной,бензин,2,2008,роботизированная,4.0,420,163321,задний,Левый,Не требует ремонта,3,Оригинал,1699000,M3,4,0,12,37.287899543379
6418,avto4897,0,кабриолет,белый,бензин,2,2008,роботизированная,4.0,420,113246,задний,Левый,Не требует ремонта,3,Дубликат,1700000,M3,4,0,12,25.85525114155251
6419,avto5141,0,купе,белый,бензин,2,2008,роботизированная,4.0,420,105000,задний,Левый,Не требует ремонта,3,Оригинал,1900000,M3,4,0,12,23.972602739726028
6420,avto5308,0,кабриолет,чёрный,бензин,2,2008,роботизированная,4.0,420,87000,задний,Левый,Не требует ремонта,3,Оригинал,2050000,M3,4,0,12,19.863013698630137
6421,avto4788,0,купе,чёрный,бензин,2,2009,роботизированная,4.0,420,150000,задний,Левый,Не требует ремонта,3,Оригинал,1649000,M3,4,0,11,37.359900373599004
6422,avto5780,0,купе,белый,бензин,2,2012,роботизированная,4.0,420,29919,задний,Левый,Не требует ремонта,3,Оригинал,2750000,M3,4,0,8,10.246232876712329
6423,avto6199,0,седан,цветной,бензин,4,2015,роботизированная,3.0,431,45000,задний,Левый,Не требует ремонта,3,Оригинал,3700000,M3,5,0,5,24.65753424657534
6424,avto6286,0,седан,чёрный,бензин,4,2004,автоматическая,6.0,445,167000,задний,Левый,Не требует ремонта,3,Дубликат,4100000,7 серия,4,0,16,28.595890410958905
6425,avto3776,0,седан,чёрный,бензин,4,2005,автоматическая,6.0,445,99000,задний,Левый,Не требует ремонта,3,Оригинал,1200000,7 серия,4,1,15,18.08219178082192
6426,avto1369,0,седан,чёрный,бензин,4,2006,автоматическая,6.0,445,178000,задний,Левый,Не требует ремонта,3,Дубликат,550000,7 серия,4,1,14,34.833659491193735
