,test,style,body,color,fuel,doors,production_date,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,owners,price
528,0,20i xDrive Steptronic ,внедорожник,синий,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3087000.0
529,0,20i xDrive Steptronic ,внедорожник,чёрный,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3294000.0
530,0,20i xDrive Steptronic ,внедорожник,белый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3087000.0
531,0,20i xDrive Steptronic ,внедорожник,серый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3890000.0
532,0,20i xDrive Steptronic ,внедорожник,серебристый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3047000.0
533,0,40d ,внедорожник,чёрный,дизель,5,2020,автоматическая,3.0,340.0,0.0,полный,Левый,0.0,7352600.0
534,0,20i xDrive Steptronic ,внедорожник,белый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3660000.0
535,0,20d xDrive Steptronic ,внедорожник,серебристый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3884200.0
536,0,20d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3880000.0
537,0,M40d xDrive Steptronic ,внедорожник,синий,дизель,5,2020,автоматическая,3.0,326.0,0.0,полный,Левый,0.0,6183900.0
538,0,20i xDrive Steptronic ,внедорожник,коричневый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3660000.0
539,0,20i xDrive Steptronic ,внедорожник,серый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3660000.0
540,0,20d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,4120000.0
541,0,20d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3940000.0
542,0,20d xDrive Steptronic ,внедорожник,серый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,2939000.0
543,0,20d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,2939000.0
544,0,20d xDrive Steptronic ,внедорожник,белый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,2939000.0
545,0,20d xDrive Steptronic ,внедорожник,синий,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3880000.0
546,0,20d xDrive Steptronic ,внедорожник,белый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3880000.0
547,0,20d xDrive Steptronic ,внедорожник,белый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3510000.0
548,0,20i xDrive Steptronic ,внедорожник,серый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3129000.0
549,0,20i xDrive Steptronic ,внедорожник,чёрный,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,2820329.0
550,0,20i xDrive Steptronic ,внедорожник,серый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3019557.0
551,0,20d xDrive Steptronic ,внедорожник,белый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3880000.0
552,0,20i xDrive Steptronic ,внедорожник,чёрный,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3660000.0
553,0,20d xDrive Steptronic ,внедорожник,серебристый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3754200.0
554,0,20d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3880000.0
555,0,20d xDrive Steptronic ,внедорожник,серый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3510000.0
556,0,20d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3174046.0
557,0,20d xDrive Steptronic ,внедорожник,серый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,2842087.0
558,0,20d xDrive Steptronic ,внедорожник,белый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,2842087.0
559,0,M50d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2020,автоматическая,3.0,400.0,0.0,полный,Левый,0.0,7131200.0
560,0,20d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3754200.0
561,0,20i xDrive Steptronic ,внедорожник,чёрный,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3664200.0
562,0,20i xDrive Steptronic ,внедорожник,чёрный,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3894200.0
563,0,20d xDrive Steptronic ,внедорожник,белый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3061600.0
564,0,20d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,2904500.0
565,0,20i xDrive Steptronic ,внедорожник,синий,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3703800.0
566,0,20i xDrive Steptronic ,внедорожник,серебристый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3397575.0
567,0,20i xDrive Steptronic ,внедорожник,серый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3052700.0
568,0,20i xDrive Steptronic ,внедорожник,чёрный,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3052700.0
569,0,20i xDrive Steptronic ,внедорожник,синий,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3052700.0
570,0,20d xDrive Steptronic ,внедорожник,серебристый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3453200.0
571,0,20i xDrive Steptronic ,внедорожник,серебристый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3924000.0
572,0,20d xDrive Steptronic ,внедорожник,белый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3145202.0
573,0,20d xDrive Steptronic ,внедорожник,синий,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3145202.0
574,0,20d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3337500.0
575,0,20d xDrive Steptronic ,внедорожник,серый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,4067700.0
576,0,20d xDrive Steptronic ,внедорожник,синий,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,4247700.0
577,0,20d xDrive Steptronic ,внедорожник,синий,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3940000.0
578,0,20d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3240000.0
579,0,M40i xDrive Steptronic ,внедорожник,чёрный,бензин,5,2020,автоматическая,3.0,360.0,0.0,полный,Левый,0.0,4495000.0
580,0,M40d xDrive Steptronic ,внедорожник,чёрный,дизель,5,2020,автоматическая,3.0,326.0,0.0,полный,Левый,0.0,4599000.0
581,0,20i xDrive Steptronic ,внедорожник,коричневый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3257400.0
582,0,20i xDrive Steptronic ,внедорожник,белый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3052700.0
583,0,20d xDrive Steptronic ,внедорожник,синий,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3240000.0
584,0,20d xDrive Steptronic ,внедорожник,белый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,4120000.0
585,0,20i xDrive Steptronic ,внедорожник,белый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3278800.0
586,0,20i xDrive Steptronic ,внедорожник,серебристый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3890000.0
587,0,20i xDrive Steptronic ,внедорожник,белый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3052700.0
588,0,20d xDrive Steptronic ,внедорожник,бежевый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,4400800.0
589,0,20d xDrive Steptronic ,внедорожник,синий,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,2890000.0
590,0,20d xDrive Steptronic ,внедорожник,серый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,4191200.0
591,0,20d xDrive Steptronic ,внедорожник,серебристый,дизель,5,2020,автоматическая,2.0,190.0,0.0,полный,Левый,0.0,3590000.0
592,0,20i xDrive Steptronic ,внедорожник,серебристый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,2890000.0
593,0,20i xDrive Steptronic ,внедорожник,коричневый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3319700.0
594,0,20i xDrive Steptronic ,внедорожник,синий,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3913000.0
595,0,20i xDrive Steptronic ,внедорожник,чёрный,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3722400.0
596,0,20i xDrive Steptronic ,внедорожник,белый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3722400.0
597,0,20i xDrive Steptronic ,внедорожник,белый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3506200.0
598,0,20i xDrive Steptronic ,внедорожник,серый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3506200.0
599,0,20i xDrive Steptronic ,внедорожник,белый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3506200.0
600,0,20i xDrive Steptronic ,внедорожник,коричневый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3468900.0
601,0,20i xDrive Steptronic ,внедорожник,чёрный,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3506200.0
602,0,20i xDrive Steptronic ,внедорожник,белый,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3467440.0
603,0,20i xDrive Steptronic ,внедорожник,синий,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3730000.0
604,0,20i xDrive Steptronic ,внедорожник,чёрный,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3964200.0
605,0,20i xDrive Steptronic ,внедорожник,красный,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3960000.0
606,0,20i xDrive Steptronic ,внедорожник,синий,бензин,5,2020,автоматическая,2.0,184.0,0.0,полный,Левый,0.0,3857700.0
